"DT_GERACAO";"HH_GERACAO";"NR_ANO_REFERENCIA";"CD_ELEICAO";"NM_URNA";"NR_CANDIDATO";"SG_UF_UA";"SG_UE";"NM_UE_UA";"CONTRATANTE";"NR_CPF_CNPJ_EMITENTE";"CD_NATUREZA_OPERACAO";"CD_MODELO";"NM_UNIDADE_ARRECADADORA";"DT_EMISSAO";"NR_NOTA_FISCAL";"NR_SERIE";"VR_NOTA_FISCAL";"NR_CHAVE_ACESSO";"NM_URL_ACESSO"
"26/12/2023";"12:02:27";2022;546;"JOSIMAR MARANHÃOZINHO";2222;"MA";"MA";"MARANHÃO";"Titular";"23854697000163";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-23 00:00:00";355;"001";11249.0;"00000021220923854697000163550010000003551000690297";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JOSIMAR MARANHÃOZINHO";2222;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";35;"001";53292.24;"00000021220837394652000168550010000000351066045099";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JOSIMAR MARANHÃOZINHO";2222;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";36;"001";10083.12;"00000021220837394652000168550010000000361066045096";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JOSIMAR MARANHÃOZINHO";2222;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";62;"001";11395.0;"00000021220837394652000168550010000000621800901029";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JOSIMAR MARANHÃOZINHO";2222;"MA";"MA";"MARANHÃO";"Titular";"23706245000568";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-22 00:00:00";1726;"001";10096.99;"00000021220923706245000568550010000017261102783462";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MARCOS BAXIM";40123;"MA";"PA";"IMPERATRIZ";"Titular";"37859553000104";"SERV";"0A";"PREFEITURA MUNICIPAL DE IMPERATRIZ";"0022-08-22 00:00:00";202200000000002;"   ";1200.0;"00000000000000000000000000000000000000000MHC8-VJM5";"#NULO"
"26/12/2023";"12:02:27";2022;546;"VANIA DO MST";1333;"MA";"MA";"SÃO LUÍS";"Titular";"45242502000167";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-06 00:00:00";3;"001";1460.0;"90514FC19B3D96246028B12E976BF876";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"VANIA DO MST";1333;"MA";"MA";"SÃO LUÍS";"Titular";"29297800000106";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-29 00:00:00";345;"001";25000.0;"CA7C36F59BBD85C30C7857821359ED6C";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"PROFESSORA IRIS";4089;"MA";"MA";"MARANHÃO";"Titular";"37196997000107";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-06 00:00:00";96;"001";90.74;"00000021220937196997000107550010000000961298715103";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"SÃO LUÍS";"Titular";"63581458000100";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-21 00:00:00";144;"001";8780.0;"5DEDF598F4D4503C6EEE2D51B1350A0B";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"SÃO LUÍS";"Titular";"17855753000181";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-15 00:00:00";1926;"001";80000.0;"54A0B700CBA87D26B27A1792ECDCFCE6";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"11365521000240";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-19 00:00:00";18;"001";80000.0;"00000021220811365521000240550010000000181775030103";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"35552213000100";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-06 00:00:00";5;"001";9623.7;"00000021220935552213000100550010000000051881065981";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"SÃO LUÍS";"Titular";"37905458000108";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-31 00:00:00";148;"001";5000.0;"C4F8249051590F0981F7C5D6C1213062";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"SÃO LUÍS";"Titular";"17855753000181";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-30 00:00:00";1899;"001";90050.0;"BE2A603B79E85B7E22E44407EF5154A6";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"22600416000183";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-20 00:00:00";995;"001";30087.75;"00000021220922600416000183550010000009951510278183";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"23045221000181";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-23 00:00:00";226;"001";3197.0;"00000021220923045221000181550010000002261337219019";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"23045221000181";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-06 00:00:00";223;"001";15000.0;"00000021220923045221000181550010000002231807343355";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"SÃO LUÍS";"Titular";"37905458000108";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-31 00:00:00";147;"001";40000.0;"CAE1AC7727F04ACAC79239F04EF78601";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"JUSCELINO FILHO";4410;"MA";"MA";"MARANHÃO";"Titular";"11143791000206";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-20 00:00:00";1746;"001";20000.0;"00000021220911143791000206550010000017461412516761";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MONTEIRO";1311;"MA";"MA";"MARANHÃO";"Titular";"01766342310";"SERV";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-01 00:00:00";223232301;"890";2500.0;"00000021220903526252000147558902232323011892931780";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MONTEIRO";1311;"MA";"MA";"MARANHÃO";"Titular";"34765660000185";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-19 00:00:00";162;"002";20000.0;"00000021220934765660000185550020000001621476377428";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MONTEIRO";1311;"MA";"MA";"SÃO LUÍS";"Titular";"12229114000197";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-08 00:00:00";270;"001";5500.0;"973D9AF4B8B6F0C46F40901B52D9E3D4";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"MONTEIRO";1311;"MA";"MA";"MARANHÃO";"Titular";"01766342310";"SERV";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-14 00:00:00";223242598;"890";3500.0;"00000021220903526252000147558902232425981114309812";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MONTEIRO";1311;"MA";"MA";"MARANHÃO";"Titular";"29355459000190";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-05 00:00:00";33;"001";13000.0;"00000021220929355459000190550010000000331125394640";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MONTEIRO";1311;"MA";"MA";"MARANHÃO";"Titular";"32703832000160";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-01 00:00:00";350;"001";72000.0;"00000021220932703832000160550010000003501000358794";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"19088859000122";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-28 00:00:00";62;"001";13600.0;"CBE975A54933C2D0EB64A6F9CBFF19EA";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"29401282000110";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-21 00:00:00";995;"001";11544.0;"00000021220929401282000110550010000009951030542806";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"40207360000183";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";29;"001";5000.0;"00000021220940207360000183550010000000291027090405";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"12612426000185";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-23 00:00:00";1621;"001";4747.5;"00000021220912612426000185550010000016211140384367";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"08826953000115";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";242;"001";3750.0;"7B0E35A69D0E42413A374A52935F0763";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";37;"001";3985.2;"00000021220837394652000168550010000000371066045093";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"19517396000177";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-26 00:00:00";577;"001";24229.55;"00000021220919517396000177550010000005771000003949";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"31570946000117";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-29 00:00:00";451;"001";1350.0;"BDF29805B37019EB7BBE27EA09AC5B93";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"04730142000165";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-22 00:00:00";1;"001";48400.0;"CDEB95FBCB8695EE928BA3C15D27C4A8";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SANTA LUZIA";"Titular";"24630431000108";"SERV";"NE";"PREFEITURA MUNICIPAL DE SANTA LUZIA";"0022-09-23 00:00:00";202200000000110;"   ";53348.14;"LY37-BTES";"https://santaluziama.webiss.com.br/externo/nfse/visualizar/24630431000108/LY37-BTES/202200000000110"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";55;"001";12900.0;"00000021220837394652000168550010000000551231710017";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"22120579000169";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-19 00:00:00";76;"001";2100.0;"1BD0B4925FC0070559A79AF06A6958E3";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"22105176000140";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-22 00:00:00";5841;"001";32850.2;"00000021220922105176000140550010000058411559735446";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"12612426000185";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-23 00:00:00";1625;"001";31650.0;"00000021220912612426000185550010000016251424255196";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";34;"001";49500.24;"00000021220837394652000168550010000000341066045091";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"41343376000186";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-21 00:00:00";11;"001";10000.0;"00000021220941343376000186550010000000111553400060";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";31;"001";2041.2;"00000021220837394652000168550010000000311066045090";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"04730142000165";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-30 00:00:00";2;"001";9960.0;"AA6E663A9EF7A920B39B68145C3431B8";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"40207360000183";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";31;"001";5000.0;"00000021220940207360000183550010000000311027090403";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"12612426000185";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-23 00:00:00";1622;"001";26902.5;"00000021220912612426000185550010000016221305301605";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SANTA LUZIA";"Titular";"24630431000108";"SERV";"NE";"PREFEITURA MUNICIPAL DE SANTA LUZIA";"0022-09-05 00:00:00";202200000000085;"   ";27202.5;"NUT4-T47A";"https://santaluziama.webiss.com.br/externo/nfse/visualizar/24630431000108/NUT4-T47A/202200000000085"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";130;"001";15960.0;"00000021220937394652000168550010000001301700117909";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"37210133000100";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-27 00:00:00";46;"001";1472.5;"D8116EBD333ED1792A8920EC62A4023E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"44346547000119";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-29 00:00:00";35;"001";4550.0;"BD4549F5F2514F08A2A6EA4639D6B109";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"15125043000170";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";1168;"001";5760.0;"00000021220815125043000170550010000011681030009008";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SANTA LUZIA";"Titular";"24630431000108";"SERV";"NE";"PREFEITURA MUNICIPAL DE SANTA LUZIA";"0022-09-05 00:00:00";202200000000086;"   ";27202.5;"EC5H-EKMD";"https://santaluziama.webiss.com.br/externo/nfse/visualizar/24630431000108/EC5H-EKMD/202200000000086"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"31570946000117";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-21 00:00:00";436;"001";7200.0;"9D5535F45B01A8ED186EC0A0930967BF";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";32;"001";5779.8;"00000021220837394652000168550010000000321066045097";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"35367797000144";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-23 00:00:00";667;"001";1934.84;"00000021220935367797000144550010000006671000004270";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"35367797000144";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-05 00:00:00";666;"001";2822.0;"00000021220935367797000144550010000006661000004264";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SANTA LUZIA";"Titular";"24630431000108";"SERV";"NE";"PREFEITURA MUNICIPAL DE SANTA LUZIA";"0022-09-05 00:00:00";202200000000084;"   ";50151.86;"CFEJ-XABQ";"https://santaluziama.webiss.com.br/externo/nfse/visualizar/24630431000108/CFEJ-XABQ/202200000000084"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"37210133000100";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-26 00:00:00";43;"001";3527.5;"3378EB83646251434373DFA318AE8B07";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"00257769000190";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-29 00:00:00";198;"001";10000.0;"3239D0B8E840C704243AC89A35AF5F92";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SÃO LUÍS";"Titular";"19088859000122";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";60;"001";53400.0;"54ABA2C24C9C4C507481B724EFE10D25";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"15125043000170";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";1169;"001";3960.0;"00000021220815125043000170550010000011691030009005";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"15125043000170";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";1170;"001";5760.0;"00000021220815125043000170550010000011701030009006";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"22105176000140";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-22 00:00:00";5840;"001";32849.17;"00000021220922105176000140550010000058401607232332";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"ALEX KENNEDY";4446;"MA";"MA";"MARANHÃO";"Titular";"47470900000166";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-05 00:00:00";1886;"001";22.0;"00000021221073787483000190550010000018861061491676";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
